"","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"the_kenny","Functional Programming, Lisp, Scheme.",14270,424,270,522,"http://t.co/zBspgYkEzw","Moritz U.",2009-03-25 00:48:30,FALSE,FALSE,"the_kenny","Cologne, Germany","de","26379802",46,FALSE,"http://pbs.twimg.com/profile_images/517049295237693440/bfp54AY__normal.jpeg"
"brusalucia","Sono una docente, non sopporto i populisti, i fascisti e i neo borbonici. Non sono n√© lombarda, n√© italiana, n√© europea, ma cittadina del mondo.",25774,1024,29911,903,NA,"lucia astrid brusa",2015-03-03 11:16:48,FALSE,FALSE,"brusalucia","","en","3067642931",20,FALSE,"http://pbs.twimg.com/profile_images/709453976383655936/haQVw5GI_normal.jpg"
"JennyAnastan","Scrittrice-author",4254,742,2961,497,"http://t.co/JA7cZM1Itt","Jenny Anastan",2014-09-25 21:22:33,FALSE,FALSE,"JennyAnastan","Lago Maggiore","it","2784386343",16,FALSE,"http://pbs.twimg.com/profile_images/659712162617782272/Zu04YZNX_normal.jpg"
"F3PaysdelaLoire","Le compte Twitter officiel de France 3 Pays de la Loire. Canal 450 SFRbox  320 freebox,  livebox et alicebox, 489 (Bbox), 369 (canalsat), 311 (Dartybox)",27183,19322,762,680,"https://t.co/Q1cz0CMQJg","france3paysdelaloire",2009-11-12 15:40:30,FALSE,TRUE,"F3PaysdelaLoire","Nantes,  2 rue Ga√©tan Rondeau","fr","89471410",592,FALSE,"http://pbs.twimg.com/profile_images/957841045311643648/SVrXVDyf_normal.jpg"
"webwire","WebWire distributes business, organizational and personal news and press releases on and over the Internet.",63359,527,0,3,"http://t.co/J9bKh3o3sf","WebWire",2011-01-31 19:37:37,FALSE,FALSE,"webwire","","en","245472048",38,FALSE,"http://pbs.twimg.com/profile_images/1238544460/WebWire-Logo-72x72_normal.png"
"ChristinaModli7","",7,8,1,127,NA,"Christina Modlin",2017-08-18 21:42:57,FALSE,FALSE,"ChristinaModli7","","en","898661520451751938",0,FALSE,"http://pbs.twimg.com/profile_images/952893799738544129/GfbsYi3v_normal.jpg"
"Shniedelwoodz","not dead, yet",343,5,8,20,NA,"Cant Be Blank",2011-03-31 15:36:27,FALSE,FALSE,"Shniedelwoodz","Germany","de","275071550",1,FALSE,"http://pbs.twimg.com/profile_images/930497725472346117/S3Bn4uci_normal.jpg"
"MaryAnnKushner","",1376,26,3278,257,NA,"Mary Ann Kushner",2014-06-29 00:37:52,FALSE,FALSE,"MaryAnnKushner","","en","2593925114",0,FALSE,"http://pbs.twimg.com/profile_images/955778636128440321/VhYz6b4o_normal.jpg"
"changeofbrain","come i gremlins con la differenza che dopo mezzanotte divento la personificazione di dancing with our hands tied",41798,568,11099,472,NA,"chiara",2014-07-30 16:42:04,FALSE,FALSE,"changeofbrain","a guardare cose gay ","it","2729143269",7,FALSE,"http://pbs.twimg.com/profile_images/972191781537435648/iv2QV8YR_normal.jpg"
"Lawsonbulk","Owner Operator Trucker since 1974, Lifetime OOIDA member. Still amazed at how much my dogs add to my life. Spelling Challenged Progressive who can think.",520928,12107,1,8446,NA,"Ray Lawson",2009-03-21 00:09:55,FALSE,FALSE,"Lawsonbulk","Kenosha, Wi","en","25605222",429,FALSE,"http://pbs.twimg.com/profile_images/1165717176/e2fd589b-9cda-4f29-a669-e97f5283d76d_normal.jpg"
"ABNewswire","AB Newswire offers Paid Press Release Distribution Service with Guaranteed Inclusion on 500+ News Website",181131,2381,0,143,"http://t.co/2xgqPkRltZ","AB Newswire",2012-10-31 07:27:23,FALSE,FALSE,"ABNewswire","","en","916335048",153,FALSE,"http://pbs.twimg.com/profile_images/3568218059/4649a03b94d5a22697cd7f8bfd4a284c_normal.png"
"jeromy_mccully","God and Country. #MAGAÌ†ΩÌπè #EMSÌ†ΩÌ∫ë #RLTW‚ö°Ô∏è",809,296,3465,1092,NA,"Jeromy McCully",2017-11-02 23:30:22,FALSE,FALSE,"jeromy_mccully","Illinois, USA","en","926230030388224000",1,FALSE,"http://pbs.twimg.com/profile_images/970877169298788352/YYBMaLVC_normal.jpg"
"YrOfChange2016","Conservative. Does not suffer fools. Calls out hypocricy. Believes dicipline and hugs are the way to raise children.",3295,72,5467,29,NA,"YrOfChange2016",2016-10-26 13:45:14,FALSE,FALSE,"YrOfChange2016","Connecticut","en","791274491334762496",1,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"SSMaule","ssmaule.cl Ubicado en 1 norte #963, edificio Centro 2000 Oficina 401, 4¬∫ piso",3092,7392,697,6338,"http://t.co/EquXu03KeD","Servicio Salud Maule",2012-02-10 19:03:37,FALSE,FALSE,"SSMaule","TALCA","es","488703118",22,FALSE,"http://pbs.twimg.com/profile_images/922532457919991808/f-1PuBjA_normal.jpg"
"williamjowen","",1737,53,167,168,"http://t.co/mrXzkMA7ky","William Owen",2010-07-29 11:11:12,FALSE,FALSE,"williamjowen","Newmarket, Suffolk, UK","en","172301496",3,FALSE,"http://pbs.twimg.com/profile_images/667281393290903553/1SLtKVVa_normal.jpg"
"StudioCentroMK","Miglioriamo le #vendite delle #aziende integrando Comunicazione, Marketing, Consulenza, Web, Branding",2019,170,11,82,"http://t.co/RyUkySsfm0","PilloleDiMarketing",2012-02-05 20:05:10,FALSE,FALSE,"StudioCentroMK","Vicenza","it","484160751",5,FALSE,"http://pbs.twimg.com/profile_images/1819932349/StudioCentro-Marketing_normal.png"
"MarietFeltkamp","Consultant medical virologist @LUMC_Leiden | @ESCVirology | Polyomavirus | HPV | Vaccination Screening | Emerging infections | Books, Music, Cycling | @Strava",6847,583,1210,312,"https://t.co/QoFPmj6T8w","Mariet Feltkamp",2010-02-09 20:24:56,FALSE,FALSE,"MarietFeltkamp","Leiden, The Netherlands","en","112819315",30,FALSE,"http://pbs.twimg.com/profile_images/378800000767493755/aad394f67cef0a54c05f9aed9c284054_normal.jpeg"
"tsrandall","Science+Energy+Tesla at Bloomberg. Covering the future. Opinions are, too often, my own. trandall6@bloomberg.net",4645,11138,5058,2228,"http://t.co/nDJggI6twe","Tom Randall",2009-05-15 18:42:05,FALSE,TRUE,"tsrandall","New York, NY","en","40303245",526,FALSE,"http://pbs.twimg.com/profile_images/626431725724434432/Ou0TvjI__normal.jpg"
"uofg","Biological and Physical Sciences, Veterinary Medicine, Agriculture, Engineering, Arts and Social Sciences, as well as applied and professional programs.",5687,46745,332,309,"http://t.co/HzOsDvk6Co","University of Guelph",2008-09-04 20:20:50,FALSE,FALSE,"uofg","Guelph, Ontario, Canada","en","16134692",594,FALSE,"http://pbs.twimg.com/profile_images/459399522515292160/Ub9h5BTa_normal.jpeg"
"ManuelaViola1","Solareeee",23,15,27,67,NA,"Manuela Viola",2018-02-22 09:38:49,FALSE,FALSE,"ManuelaViola1","Lein√¨, Piemonte","en","966608205513154560",0,FALSE,"http://pbs.twimg.com/profile_images/966612573599789056/TCS3yHLS_normal.jpg"
"kdanielle48","|| Shaka Brah  ||
























































































|| Snapchat: kdanielle48 ||",5711,220,6626,329,NA,"Kasserole",2009-04-27 02:51:35,FALSE,FALSE,"kdanielle48","SoCal‚òÄ","en","35648198",0,FALSE,"http://pbs.twimg.com/profile_images/893332946928652290/MtLTxGc0_normal.jpg"
"cryoport","Cryoport, Inc. provides leading edge cold chain logistics and #frozenshipping solutions to the life sciences and #IVF industries.",3095,880,213,578,"http://t.co/PraZF3YafF","Cryoport, Inc.",2011-01-07 22:08:10,FALSE,FALSE,"cryoport","Irvine, CA","en","235318769",43,FALSE,"http://pbs.twimg.com/profile_images/3406942121/9c323a48916ad0b2ebab46b8edcd491c_normal.jpeg"
"EINH1N1News","Latest H1N1 news for healthcare professionals & analysts. H1N1 News Today is a media monitoring service provided by EIN News.",13348,378,0,458,"http://t.co/0O92R5Lswu","EIN H1N1 News",2011-06-28 14:30:04,FALSE,FALSE,"EINH1N1News","Washington, D.C.","en","325571304",9,FALSE,"http://pbs.twimg.com/profile_images/2558679290/mjfpdicbukjc26dr2i9o_normal.png"
"saludjalisco","Nos encargamos de la salud en Jalisco, coordinamos los programas de promoci√≥n, prevenci√≥n, fomento, regulaci√≥n sanitaria y de servicios de salud a las personas.",20351,16665,618,763,"https://t.co/qoMLj6O3dT","SaludJalisco",2011-07-28 03:00:14,FALSE,FALSE,"saludjalisco","Guadalajara, Jalisco","es","343798475",100,FALSE,"http://pbs.twimg.com/profile_images/970760978961874944/3IY7znFP_normal.jpg"
"Centro_Tlax","Peri√≥dico Online | Informaci√≥n Privilegiada |",5569,2116,35,244,"https://t.co/HJ3eWkheIl","Centro Tlaxcala",2017-05-30 12:04:33,FALSE,FALSE,"Centro_Tlax","Tlaxcala, M√©xico","en","869524933537353729",0,FALSE,"http://pbs.twimg.com/profile_images/971997853185859587/DlofNDqc_normal.jpg"
"CentronlineMx","Informaci√≥n privilegiada | Digital | Radio | http://‚û°Ô∏è https://t.co/IQpwuYvmlj ‚¨ÖÔ∏è",55935,7042,5090,1124,"https://t.co/ixtWW8sU1j","Peri√≥dico CENTRO ‚≠ïÔ∏è",2014-10-03 17:10:29,FALSE,FALSE,"CentronlineMx","Puebla, M√©xico","es","2802270657",68,FALSE,"http://pbs.twimg.com/profile_images/971997639808974849/B_SLQ8RL_normal.jpg"
"GigitaPaz","Doglover ‚ù§Ô∏èDedicada a ser @MgzChile en APS. Hiperactiva, alma n√≥made y rebelde con causa.",13941,1132,24144,1272,NA,"Gigliola Paz",2009-10-01 05:10:39,FALSE,FALSE,"GigitaPaz","M√©dico EDF VI Regi√≥n - Chile","es","78812614",8,FALSE,"http://pbs.twimg.com/profile_images/906539787888275457/4sudPv3n_normal.jpg"
"annamariapapa4a","my passion? Freddie, Brian, Roger, John. Friends in a word QUEEN",47527,4054,94967,3965,NA,"anna maria papa",2014-01-03 16:01:43,FALSE,FALSE,"annamariapapa4a","Arluno, Lombardia","it","2274704082",17,FALSE,"http://pbs.twimg.com/profile_images/593411362430287874/i9-DH0y9_normal.jpg"
"GianpaoloBruno","Fanatico del Dottore. Sionista convinto. Israele nel cuore. Amen.",11076,390,6853,458,NA,"Paolo",2017-07-14 14:42:21,FALSE,FALSE,"GianpaoloBruno","","it","885872095284142081",0,FALSE,"http://pbs.twimg.com/profile_images/966347956013105152/Uj7NqjQ9_normal.jpg"
"targggale","When enough people make false promises, words stop meaning anything ~ @MetaErmal Ì†ΩÌ≤å",41330,400,19506,291,NA,"midnightsun Ì†ºÌºó",2012-01-09 15:52:02,FALSE,FALSE,"targggale","","it","459368129",7,FALSE,"http://pbs.twimg.com/profile_images/971849292175564801/C4CefU86_normal.jpg"
"_harrysmjle_","19.05.13/
28.06.14/
10.11.17/
04.04.18/",98721,5079,4398,4933,NA,"Giuls",2012-10-20 11:51:01,FALSE,FALSE,"_harrysmjle_","Rome, Lazio","it","893090869",9,FALSE,"http://pbs.twimg.com/profile_images/922454956199895040/0kv5aS1P_normal.jpg"
"paketinforme","Cultura Deportes Entretenimiento Gobierno Instituciones Life & Style Moda Negocios Noticiero Pol√≠ticos Tendencias",7341,947,3163,3622,"https://t.co/LvJkML9Qw9","Revista PaketInforme",2016-09-11 06:03:47,FALSE,FALSE,"paketinforme","Morelia, Michoac√°n de Ocampo","es","774850907716456448",9,FALSE,"http://pbs.twimg.com/profile_images/971228086103502848/-j3XbY5F_normal.jpg"
"AdidasKing5","Co-Director of A&R Digital University. Clear Eyes Full Hearts Cant Lose. DreamPrairie",59718,1222,802,1055,NA,"Jamal Brown",2011-07-06 04:07:25,FALSE,FALSE,"AdidasKing5","City of Dreams","en","330123155",13,FALSE,"http://pbs.twimg.com/profile_images/942395463965212673/4aTeHJ5X_normal.jpg"
"IMP_intermed","International Medical Products offers a variety of equipment and high value #medical devices to various segments in the #hospital and #laboratory environment",46,10,151,27,"https://t.co/vmlW8IeFZW","IMP Intermed",2017-09-18 08:34:29,FALSE,FALSE,"IMP_intermed","Brussel, Belgi√´","nl","909697121225461761",0,FALSE,"http://pbs.twimg.com/profile_images/910044880348618752/aeTwyHoP_normal.jpg"
"elranco","Diario de la provincia del Ranco, regi√≥n de Los R√≠os | contacto@diarioelranco.cl",28086,5612,52,1077,"https://t.co/xt1UN3yaRL","Diario El Ranco",2009-05-15 16:28:55,FALSE,FALSE,"elranco","Provincia del Ranco","es","40275317",69,FALSE,"http://pbs.twimg.com/profile_images/685505733232848897/p-ic2M6a_normal.jpg"
"katewerk","The only people on Twitter for politics are people who want to hurt you.",27433,3059,79,1059,"http://t.co/3eSsSqSbXn","Katewerk",2009-01-08 00:31:41,FALSE,FALSE,"katewerk","","en","18746292",115,FALSE,"http://pbs.twimg.com/profile_images/834959435168526336/Spp3fE7v_normal.jpg"
"DAFF_ZA","Official Twitter account for the Department of Agriculture, Forestry and Fisheries of South Africa. 
012 319 6000",790,3174,106,98,"https://t.co/5oywGv3Rud","Agriculture, Forestry & Fisheries ZA",2012-04-25 09:04:36,FALSE,FALSE,"DAFF_ZA","20 Steve Biko Street, Pretoria","en","562723505",34,FALSE,"http://pbs.twimg.com/profile_images/940195470495715328/bdlEhcSk_normal.jpg"
"leppeleslie","Disfruta la vida en esta vida...",886,33,574,54,NA,"Leslie Leppe Vilches",2015-03-06 02:27:44,FALSE,FALSE,"leppeleslie","Providencia, Chile","es","3074000063",1,FALSE,"http://pbs.twimg.com/profile_images/702534199597780992/7hLSPoEm_normal.jpg"
"anjouagricole","Journal hebdomadaire de proximit√© sur l'actualit√© agricole",828,404,130,132,"http://t.co/RvJoZsx5gZ","Anjou Agricole",2013-08-01 08:03:12,FALSE,FALSE,"anjouagricole","Maine-et-Loire","fr","1637443004",11,FALSE,"http://pbs.twimg.com/profile_images/951479974971822080/qSk7_r3O_normal.jpg"
"razzmajazzy","Ì†ΩÌ≤ôÌ†ΩÌ≤úÌ†ΩÌ≤ñ jazz (she/they)‚ùóÔ∏èif you follow me for buff mice i promise you're gonna be disappointed‚ùóÔ∏è",39978,92,11559,288,NA,"affectionate on main",2012-11-07 04:35:28,FALSE,FALSE,"razzmajazzy","Canada","en","931225777",3,FALSE,"http://pbs.twimg.com/profile_images/940818137435508738/h2IplgJq_normal.jpg"
"WilsonLibUNC","Updates from the Wilson Special Collections Library at @UNC-Chapel Hill. Also on Tumblr: https://t.co/8x1wlfNvwb",1500,752,1632,440,"https://t.co/jq3flQOXZj","Wilson Library, UNC",2017-02-17 15:57:29,FALSE,FALSE,"WilsonLibUNC","Chapel Hill, NC","en","832619988703776769",18,FALSE,"http://pbs.twimg.com/profile_images/832624823356448768/O7n0IIe9_normal.jpg"
"lea_katha_music","YouTube Kanal : Lea Katharina //SingerSongwriter",1201,147,2557,191,NA,"Lea Katharina",2015-11-22 20:33:26,FALSE,FALSE,"lea_katha_music","","en","4252223554",1,FALSE,"http://pbs.twimg.com/profile_images/951745194982105088/V6-o3rEg_normal.jpg"
"ilovehomeopathy","The destination for knowledge on Homeopathy. Helping you realise your full potential as a Homeopath.
https://t.co/3JNR5JWAWF",17927,4574,800,1255,"http://t.co/CndvKECkhQ","I LOVE HOMEOPATHY",2010-10-07 10:30:59,FALSE,FALSE,"ilovehomeopathy","","en","199624574",83,FALSE,"http://pbs.twimg.com/profile_images/1163029577/ilh_LOGO1_normal.jpg"
"Choice_Reviews","Choice is a publishing unit of the Association of College & Research Libraries, a division of the American Library Association.",3947,1130,977,543,"https://t.co/bPcMGDI3PZ","Choice.Reviews",2011-09-11 00:58:54,FALSE,FALSE,"Choice_Reviews","Middletown, Connecticut","en","371518118",72,FALSE,"http://pbs.twimg.com/profile_images/735133450315956224/qgf1kpui_normal.jpg"
"RegionMetroSPS","",1117,437,168,225,NA,"Region Metro SPS",2016-01-18 20:18:02,FALSE,FALSE,"RegionMetroSPS","","es","4779807254",3,FALSE,"http://pbs.twimg.com/profile_images/763382099457998851/V70Ii8zq_normal.jpg"
"Aramcheck76","Novel writer, Blogger, Journalist, playwright and actor",26406,2123,18206,2381,"https://t.co/i8qbLTCIqr","Daniele Trovato",2012-01-17 15:44:22,FALSE,FALSE,"Aramcheck76","Rome","it","466594672",57,FALSE,"http://pbs.twimg.com/profile_images/773934869835608064/fOr37odX_normal.jpg"
"DianaVic_Chavez","Consuta privada y a domicilio de Geriatr√≠a y Medicina Interna",138,96,51,254,"https://t.co/EIc6KOrNRv","Dra. Diana Ch√°vez",2014-06-29 04:45:36,FALSE,FALSE,"DianaVic_Chavez","Hosp. San Angel Inn Universidad","es","2594216180",3,FALSE,"http://pbs.twimg.com/profile_images/483241636520931328/72LkcHG4_normal.jpeg"
"schiavi111","",689,27,7295,46,"https://t.co/YmNDtGNkpD","Jeannette Sloniowski",2009-08-31 00:27:36,FALSE,FALSE,"schiavi111","Niagara, Ontario","en","70257024",0,FALSE,"http://pbs.twimg.com/profile_images/911927403529764864/10RKAPhv_normal.jpg"
"idrunkboys","tengo hambre Ì†ΩÌ∞∂",40,17,8,17,NA,"Ì†ºÌΩÅ",2011-08-14 00:29:04,FALSE,FALSE,"idrunkboys","Dominican Republic","es","354599591",0,FALSE,"http://pbs.twimg.com/profile_images/968507882823073792/Cx-zbxLo_normal.jpg"
"eedelddidyeh","I may not have had much tragedy in my life, but I have worn a lot of tragic outfits.",68200,561,8950,854,NA,"Heydiddledee",2010-03-23 13:45:10,FALSE,FALSE,"eedelddidyeh","Denmark","en","125663139",19,FALSE,"http://pbs.twimg.com/profile_images/889176970067664897/iPbbWC7Z_normal.jpg"
"ginugiola","Chi vuol fare sul serio qualcosa trova una strada, gli altri una scusa {proverbio africano}  Avisina. JRicercatrice. Ufficiale Gentiluoma",23644,2535,30180,4849,NA,"Maria Lucia Caspani",2013-01-26 19:49:38,FALSE,FALSE,"ginugiola","","it","1122984812",292,FALSE,"http://pbs.twimg.com/profile_images/378800000773294813/dfde1efb59ae3b4e1ba7960b82aecd00_normal.jpeg"
"SaludHEALTHinfo","Salud Health info empowers San Diegans to make educated and informed decisions for healthier life-styles.",207883,17854,133996,5538,"http://t.co/GbonXqGrbT","SaludHEALTHinfo",2009-10-24 20:36:42,FALSE,FALSE,"SaludHEALTHinfo","SAN DIEGO","en","84932964",941,FALSE,"http://pbs.twimg.com/profile_images/3377930549/d83ff960768435fefcdaad6ac8ec9cc2_normal.jpeg"
"insuavis","io che mi arrabbio e altre cose",94750,4773,1296,965,"https://t.co/XMU3BSVPja","babsi",2011-01-11 17:25:36,FALSE,FALSE,"insuavis","somewhere in northern italy","it","236918803",39,FALSE,"http://pbs.twimg.com/profile_images/754706843067420672/YSBG1x8v_normal.jpg"
"NihilusOutis","I have an ambidextrous political point of view with nihilistic feelings about human existence. Ì†æÌ¥®Ì†ΩÌ∏êÌ†æÌ¥îÌ†ΩÌ∏§",2698,77,58,1950,NA,"Jose Morales",2017-05-14 21:03:12,FALSE,FALSE,"NihilusOutis","Puerto Rico, USA","es","863862279993004033",0,FALSE,"http://pbs.twimg.com/profile_images/925427744380420101/XnVZEeKd_normal.jpg"
"ManneTwit","Provinspige. Portvinspige. Podcastjunkie. Serie-sluger. Ordelsker. Sofadyr. L√∏bel√∏ve. Mad√∏re. Journo. SoMe-Smukling. R√¶kkef√∏lge afh√¶nger af dagsform.",3430,318,2172,1117,"https://t.co/RGRS06So8i","ItIsHappeningAgain",2010-03-17 10:06:40,FALSE,FALSE,"ManneTwit","Udkanten Sj.","da","123828338",15,FALSE,"http://pbs.twimg.com/profile_images/697867511996481536/-HRffETN_normal.jpg"
"gemacht_einfach","Hi ich bin leidenschaftlicher YouTuber und Gamer falls ihr Lust habt k√∂nnt ihr gerne Mal meinen Kanal abchecken https://t.co/WfTeObqS95‚Ä¶",94,29,317,175,NA,"Einfach gemacht",2017-02-08 07:45:15,FALSE,FALSE,"gemacht_einfach","7 1/2 Kontinent","de","829234622789718017",0,FALSE,"http://pbs.twimg.com/profile_images/829236880218738689/SpN6I7kU_normal.jpg"
"xavipredicts","i can see your future",12,8,22,13,NA,"Xavi Predicts",2017-11-13 14:13:07,FALSE,FALSE,"xavipredicts","","es","930076061613903872",0,FALSE,"http://pbs.twimg.com/profile_images/930080389254860807/FCDgzEia_normal.jpg"
"UofGuelphNews","The University of Guelph News Service #uofg  Contact: 519 824-4120, X53338 lhunt@uoguelph.ca healeyd@uoguelph.ca
hjames@uoguelph.ca",913,996,59,420,"https://t.co/UBHDJolVQP","U of Guelph News",2016-03-14 18:34:21,FALSE,FALSE,"UofGuelphNews","Guelph, Ontario","en","709447592468463617",10,FALSE,"http://pbs.twimg.com/profile_images/932638720980905984/it7PZt1N_normal.jpg"
"Joe911S","Illuminami il cammino. Datti fuoco!",131834,2686,97552,1108,NA,"JOE Ì†ΩÌ¥•",2009-06-02 10:51:12,FALSE,FALSE,"Joe911S","Como ‚óè Hong Kong ‚óè Vostochny","en","44098068",47,FALSE,"http://pbs.twimg.com/profile_images/969229999436857345/MoG_WeuQ_normal.jpg"
"DiarioApy","Somos un Peri√≥dico con una l√≠nea editorial que tiende a ser neutral, autoproclamados de extremo centro, somos un medio de proposici√≥n y no de oposici√≥n.",42,21,5,16,NA,"Diario Aurora - APY",2018-02-26 05:04:11,FALSE,FALSE,"DiarioApy","","es","967988641783042049",0,FALSE,"http://pbs.twimg.com/profile_images/968119950635388929/5OXTH60c_normal.jpg"
